polymer,1550.0000,1553.1496,1556.2992,1559.4488,1562.5984,1565.7480,1568.8976,1572.0472,1575.1969,1578.3465,1581.4961,1584.6457,1587.7953,1590.9449,1594.0945,1597.2441,1600.3937,1603.5433,1606.6929,1609.8425,1612.9921,1616.1417,1619.2913,1622.4409,1625.5906,1628.7402,1631.8898,1635.0394,1638.1890,1641.3386,1644.4882,1647.6378,1650.7874,1653.9370,1657.0866,1660.2362,1663.3858,1666.5354,1669.6850,1672.8346,1675.9843,1679.1339,1682.2835,1685.4331,1688.5827,1691.7323,1694.8819,1698.0315,1701.1811,1704.3307,1707.4803,1710.6299,1713.7795,1716.9291,1720.0787,1723.2283,1726.3780,1729.5276,1732.6772,1735.8268,1738.9764,1742.1260,1745.2756,1748.4252,1751.5748,1754.7244,1757.8740,1761.0236,1764.1732,1767.3228,1770.4724,1773.6220,1776.7717,1779.9213,1783.0709,1786.2205,1789.3701,1792.5197,1795.6693,1798.8189,1801.9685,1805.1181,1808.2677,1811.4173,1814.5669,1817.7165,1820.8661,1824.0157,1827.1654,1830.3150,1833.4646,1836.6142,1839.7638,1842.9134,1846.0630,1849.2126,1852.3622,1855.5118,1858.6614,1861.8110,1864.9606,1868.1102,1871.2598,1874.4094,1877.5591,1880.7087,1883.8583,1887.0079,1890.1575,1893.3071,1896.4567,1899.6063,1902.7559,1905.9055,1909.0551,1912.2047,1915.3543,1918.5039,1921.6535,1924.8031,1927.9528,1931.1024,1934.2520,1937.4016,1940.5512,1943.7008,1946.8504,1950.0000
LDPE,54725,55241,55992,56901,57871,58803,59612,60243,60677,60937,61073,61156,61259,61439,61729,62130,62611,63116,63580,63944,64165,64232,64166,64015,63849,63738,63740,63887,64176,64564,64979,65332,65535,65514,65233,64692,63931,63018,62029,61031,60056,59083,58036,56784,55159,52983,50098,46403,41879,36609,30780,24667,18610,12970,8086,4233,1586,198,0,807,2358,4347,6471,8473,10171,11478,12405,13046,13552,14094,14834,15887,17302,19054,21049,23142,25161,26943,28353,29314,29814,29910,29711,29365,29032,28857,28951,29379,30151,31231,32545,33999,35500,36968,38352,39629,40809,41921,43005,44098,45221,46377,47542,48675,49723,50630,51355,51874,52189,52331,52348,52306,52270,52297,52425,52667,53011,53426,53866,54280,54626,54879,55033,55104,55127,55145,55206,55344
PET,52982,53246,53581,54049,54723,55659,56874,58337,59960,61610,63129,64361,65184,65535,65424,64940,64232,63484,62872,62532,62513,62764,63121,63324,63049,61958,59752,56225,51310,45106,37878,30046,22135,14727,8389,3613,755,0,1335,4562,9312,15090,21332,27458,32932,37312,40287,41700,41557,40013,37352,33953,30244,26662,23606,21399,20261,20288,21451,23609,26527,29916,33464,36883,39943,42491,44471,45919,46947,47715,48398,49155,50094,51259,52619,54084,55516,56766,57701,58232,58338,58063,57519,56859,56252,55853,55774,56062,56700,57606,58655,59705,60628,61331,61779,61990,62032,62002,61995,62079,62270,62524,62737,62762,62436,61621,60226,58245,55762,52949,50046,47324,45049,43434,42610,42604,43336,44639,46285,48029,49647,50975,51925,52499,52767,52852,52888,52989
PET,51005,51274,51650,52202,53006,54119,55557,57275,59169,61083,62833,64241,65166,65535,65361,64746,63863,62922,62132,61652,61553,61788,62187,62476,62307,61315,59179,55679,50743,44477,37170,29264,21317,13932,7694,3095,478,0,1611,5068,9965,15779,21930,27843,33007,37019,39620,40707,40334,38692,36084,32886,29503,26331,23718,21932,21141,21404,22668,24788,27544,30677,33919,37025,39806,42147,44013,45445,46548,47461,48331,49280,50385,51659,53053,54463,55754,56787,57447,57672,57466,56903,56118,55287,54591,54191,54199,54655,55525,56709,58060,59414,60618,61562,62194,62524,62619,62580,62512,62500,62577,62718,62835,62792,62435,61623,60262,58333,55906,53136,50249,47504,45158,43425,42440,42238,42754,43836,45271,46826,48288,49494,50359,50876,51112,51176,51194,51274
PET,53484,53669,53838,54091,54542,55290,56387,57819,59496,61265,62930,64294,65193,65535,65318,64640,63679,62664,61824,61339,61297,61659,62253,62784,62879,62139,60207,56834,51928,45592,38121,29986,21778,14144,7707,2994,371,0,1825,5584,10838,17028,23539,29769,35183,39368,42063,43172,42760,41033,38304,34957,31402,28036,25205,23177,22122,22106,23091,24950,27488,30466,33637,36769,39674,42227,44370,46114,47524,48702,49760,50795,51873,53013,54187,55327,56342,57141,57655,57854,57761,57448,57029,56638,56403,56425,56754,57380,58235,59207,60161,60968,61533,61814,61831,61664,61432,61266,61278,61529,62009,62628,63223,63589,63510,62803,61356,59161,56320,53044,49622,46385,43650,41675,40621,40528,41311,42781,44680,46727,48661,50288,51501,52286,52716,52917,53031,53183
PET,52762,52997,53334,53826,54532,55488,56695,58100,59600,61050,62288,63164,63570,63468,62899,61988,60916,59896,59125,58741,58789,59195,59767,60210,60166,59272,57214,53786,48934,42783,35630,27925,20219,13103,7138,2786,364,0,1625,4989,9686,15210,21008,26540,31334,35025,37387,38339,37947,36403,33994,31072,28013,25177,22881,21362,20769,21144,22435,24500,27133,30090,33124,36011,38582,40737,42456,43792,44857,45796,46757,47865,49192,50747,52472,54252,55934,57362,58402,58970,59055,58716,58081,57326,56641,56201,56138,56517,57327,58490,59872,61315,62664,63796,64639,65177,65451,65535,65516,65467,65424,65371,65243,64935,64326,63310,61825,59874,57539,54975,52394,50031,48108,46800,46200,46306,47021,48173,49538,50890,52029,52822,53219,53254,53033,52707,52433,52342
PET,58948,58916,58742,58531,58409,58490,58849,59502,60393,61406,62385,63164,63601,63615,63198,62427,61447,60442,59595,59044,58842,58934,59148,59213,58798,57559,55204,51546,46548,40347,33252,25714,18279,11520,5969,2052,35,0,1834,5258,9862,15161,20657,25893,30501,34235,36976,38733,39623,39834,39601,39161,38733,38491,38556,38990,39800,40949,42369,43971,45662,47353,48967,50449,51766,52908,53886,54726,55469,56154,56818,57487,58168,58851,59509,60102,60589,60932,61112,61131,61015,60816,60601,60445,60415,60557,60892,61404,62047,62753,63443,64044,64501,64792,64928,64951,64924,64911,64964,65099,65293,65475,65535,65343,64771,63718,62137,60049,57550,54805,52031,49466,47337,45829,45057,45052,45760,47049,48738,50622,52506,54229,55685,56829,57669,58254,58648,58912
PET,59624,59563,59368,59146,59025,59125,59520,60226,61182,62267,63314,64148,64619,64641,64205,63391,62354,61290,60396,59825,59642,59796,60117,60324,60071,58994,56777,53210,48239,41989,34767,27034,19353,12322,6502,2347,147,0,1801,5266,9972,15414,21069,26460,31200,35029,37827,39608,40500,40708,40481,40069,39698,39543,39715,40263,41178,42406,43862,45452,47079,48660,50132,51455,52613,53608,54462,55207,55876,56502,57112,57716,58315,58892,59420,59868,60204,60404,60463,60390,60220,60001,59796,59668,59671,59841,60187,60692,61311,61984,62642,63222,63683,64007,64207,64320,64401,64502,64663,64893,65165,65412,65535,65417,64949,64046,62669,60845,58661,56269,53860,51643,49817,48538,47904,47934,48576,49708,51169,52777,54364,55791,56973,57877,58519,58949,59231,59423
PET,58042,58131,58114,58065,58074,58218,58549,59073,59744,60475,61151,61652,61880,61779,61351,60658,59805,58924,58139,57534,57126,56852,56562,56038,55025,53270,50570,46808,41989,36253,29865,23200,16691,10791,5910,2373,383,0,1138,3588,7039,11128,15473,19720,23576,26825,29347,31110,32161,32613,32618,32351,31987,31687,31585,31779,32327,33248,34521,36093,37885,39804,41749,43630,45373,46928,48279,49436,50436,51330,52176,53020,53890,54789,55693,56556,57320,57928,58339,58540,58552,58428,58252,58117,58117,58324,58775,59466,60350,61346,62354,63275,64029,64572,64899,65047,65083,65084,65117,65216,65369,65512,65535,65296,64653,63486,61730,59396,56578,53448,50243,47228,44664,42771,41698,41501,42140,43491,45363,47535,49786,51926,53819,55389,56617,57529,58173,58599
PET,49733,48909,48449,48372,48691,49397,50447,51755,53196,54619,55863,56784,57279,57304,56882,56099,55091,54010,53001,52162,51523,51031,50553,49892,48821,47117,44607,41201,36915,31880,26333,20591,15013,9959,5745,2608,685,0,469,1921,4123,6806,9702,12564,15184,17411,19148,20352,21033,21244,21073,20637,20074,19528,19146,19060,19375,20159,21432,23163,25270,27633,30109,32552,34835,36868,38612,40082,41337,42472,43588,44770,46071,47490,48974,50427,51725,52746,53395,53629,53472,53014,52404,51821,51446,51429,51862,52758,54053,55619,57287,58880,60251,61310,62036,62483,62756,62988,63296,63748,64337,64962,65441,65535,64987,63579,61173,57754,53449,48526,43364,38407,34108,30866,28968,28557,29613,31965,35318,39301,43519,47602,51245,54227,56417,57758,58245,57894
PET,57990,58036,57960,57851,57815,57952,58323,58941,59756,60668,61540,62229,62615,62627,62260,61581,60712,59810,59029,58481,58204,58143,58139,57954,57294,55861,53402,49762,44915,38990,32266,25149,18125,11706,6371,2503,351,0,1367,4219,8206,12906,17878,22707,27051,30664,33411,35265,36298,36656,36529,36130,35663,35306,35200,35433,36049,37042,38369,39956,41713,43542,45348,47053,48600,49957,51122,52118,52985,53774,54535,55305,56103,56924,57738,58501,59157,59658,59970,60087,60033,59863,59654,59492,59460,59620,60001,60593,61349,62194,63037,63790,64386,64790,65007,65077,65066,65045,65074,65180,65345,65500,65535,65310,64687,63554,61850,59589,56865,53846,50759,47860,45398,43582,42550,42355,42956,44231,45999,48048,50168,52180,53953,55418,56560,57404,57999,58391
PET,40720,36164,31279,26479,22286,19223,17710,17986,20046,23645,28323,33487,38500,42791,45935,47715,48141,47426,45931,44079,42272,40807,39828,39300,39029,38711,37994,36562,34199,30837,26577,21676,16503,11487,7046,3525,1149,0,14,1008,2711,4814,7019,9067,10771,12024,12794,13116,13077,12798,12423,12109,12017,12309,13138,14632,16880,19915,23694,28092,32900,37842,42602,46870,50380,52959,54556,55256,55270,54902,54499,54387,54814,55895,57591,59711,61938,63891,65190,65535,64758,62870,60056,56658,53110,49869,47335,45782,45311,45841,47122,48794,50450,51719,52334,52176,51294,49885,48250,46726,45611,45106,45261,45969,46981,47953,48514,48338,47212,45084,42079,38486,34719,31250,28542,26975,26792,28068,30702,34434,38884,43598,48095,51920,54669,56014,55712,53602
PET,31161,26846,23175,20430,18947,19025,20848,24412,29502,35692,42405,48987,54808,59356,62318,63614,63401,62029,59962,57688,55620,54018,52947,52273,51693,50807,49207,46562,42694,37625,31579,24959,18281,12092,6889,3042,746,0,623,2300,4637,7234,9742,11910,13605,14810,15602,16115,16504,16907,17426,18117,18996,20060,21303,22735,24391,26332,28627,31336,34487,38051,41937,45997,50033,53836,57211,60010,62157,63655,64583,65075,65287,65366,65416,65481,65535,65495,65245,64666,63671,62228,60378,58230,55944,53703,51673,49977,48667,47717,47035,46483,45917,45217,44323,43250,42086,40976,40081,39541,39427,39716,40271,40856,41165,40872,39695,37448,34093,29764,24763,19535,14612,10546,7837,6866,7841,10774,15477,21581,28582,35885,42868,48922,53502,56150,56513,54355
PET,2418,38,0,2084,5976,11281,17547,24295,31054,37388,42940,47450,50782,52925,53989,54180,53771,53055,52304,51731,51455,51490,51747,52046,52157,51833,50860,49091,46481,43094,39105,34776,30426,26384,22955,20374,18780,18203,18566,19700,21369,23307,25253,26982,28331,29214,29625,29630,29356,28968,28644,28556,28849,29630,30952,32817,35176,37935,40968,44125,47251,50200,52844,55092,56893,58243,59182,59788,60166,60434,60704,61065,61572,62235,63018,63847,64619,65217,65535,65491,65043,64195,62998,61541,59938,58310,56764,55382,54211,53259,52497,51878,51345,50846,50350,49851,49367,48934,48593,48372,48275,48266,48269,48172,47836,47121,45908,44118,41739,38831,35531,32043,28615,25515,22999,21275,20483,20671,21784,23671,26090,28731,31241,33247,34391,34353,32869,29757
PET,2439,616,0,524,2092,4581,7840,11698,15969,20459,24971,29316,33321,36841,39765,42021,43587,44482,44772,44554,43950,43088,42091,41058,40060,39124,38240,37366,36437,35382,34147,32701,31058,29279,27468,25762,24316,23278,22765,22846,23523,24729,26330,28146,29970,31601,32872,33678,33993,33875,33462,32952,32574,32557,33093,34309,36247,38856,42001,45477,49042,52448,55478,57971,59845,61098,61807,62109,62173,62171,62247,62496,62950,63575,64279,64934,65395,65535,65260,64535,63383,61888,60178,58407,56730,55277,54131,53322,52818,52535,52351,52131,51745,51098,50139,48873,47363,45712,44054,42523,41235,40265,39633,39297,39157,39070,38866,38379,37467,36041,34075,31622,28803,25801,22839,20148,17944,16395,15596,15558,16194,17330,18716,20051,21014,21294,20624,18809
PET,1160,0,519,2567,5922,10303,15383,20812,26236,31329,35816,39501,42282,44155,45213,45624,45606,45390,45187,45157,45383,45871,46545,47277,47907,48281,48280,47849,47005,45840,44505,43185,42068,41312,41020,41225,41883,42888,44084,45300,46372,47173,47626,47713,47473,46986,46358,45698,45105,44650,44377,44302,44421,44723,45197,45843,46668,47686,48909,50337,51944,53679,55462,57195,58772,60097,61102,61762,62098,62181,62115,62022,62019,62194,62587,63182,63905,64636,65229,65535,65431,64842,63755,62218,60339,58263,56150,54150,52378,50905,49743,48860,48184,47630,47118,46588,46015,45412,44820,44296,43896,43657,43577,43615,43688,43679,43461,42914,41945,40513,38633,36379,33877,31289,28791,26549,24695,23314,22429,22002,21935,22086,22280,22329,22048,21269,19858,17718
PET,38949,38713,39349,40796,42958,45701,48854,52215,55560,58669,61340,63416,64803,65481,65504,64991,64103,63015,61882,60813,59845,58934,57966,56768,55142,52899,49898,46073,41452,36162,30418,24499,18717,13376,8742,5014,2308,654,0,229,1185,2688,4557,6625,8749,10811,12718,14403,15820,16946,17783,18359,18733,18992,19249,19631,20266,21265,22703,24608,26949,29640,32548,35510,38360,40955,43192,45027,46478,47618,48559,49426,50333,51359,52531,53820,55151,56413,57491,58285,58739,58852,58681,58336,57955,57684,57645,57919,58524,59421,60516,61686,62799,63746,64455,64908,65137,65214,65226,65250,65327,65446,65535,65466,65078,64206,62712,60518,57631,54152,50272,46254,42398,39003,36330,34568,33809,34046,35173,37005,39306,41815,44280,46470,48199,49323,49743,49399
PC,64754,64770,64681,64539,64409,64349,64400,64570,64835,65137,65398,65535,65469,65151,64561,63715,62658,61452,60158,58821,57452,56027,54481,52719,50637,48135,45144,41639,37651,33266,28623,23891,19256,14895,10961,7570,4793,2660,1169,294,0,248,1004,2238,3915,5992,8408,11080,13903,16754,19505,22039,24265,26130,27630,28810,29756,30582,31410,32349,33478,34833,36404,38138,39954,41758,43461,44999,46342,47495,48496,49406,50286,51189,52142,53141,54147,55099,55925,56557,56949,57085,56988,56714,56346,55975,55686,55545,55585,55803,56167,56621,57103,57553,57930,58215,58413,58543,58630,58692,58731,58726,58632,58395,57959,57285,56372,55259,54035,52830,51798,51094,50850,51148,52005,53363,55100,57041,58990,60755,62187,63194,63762,63943,63853,63637,63442,63387
PC,64661,64695,64637,64534,64445,64423,64502,64686,64947,65228,65451,65535,65408,65024,64369,63464,62357,61111,59787,58430,57050,55619,54069,52307,50225,47725,44739,41241,37266,32902,28286,23589,18995,14679,10792,7446,4710,2612,1147,288,0,244,990,2205,3859,5910,8298,10941,13735,16558,19283,21792,23994,25838,27319,28483,29416,30233,31055,31992,33121,34477,36050,37786,39601,41399,43093,44617,45940,47068,48042,48920,49769,50641,51567,52543,53534,54479,55306,55949,56359,56521,56455,56217,55885,55550,55295,55183,55247,55483,55859,56319,56802,57250,57623,57903,58097,58224,58310,58375,58419,58421,58336,58108,57680,57014,56105,54995,53771,52563,51526,50816,50567,50861,51717,53080,54826,56782,58751,60544,62007,63050,63653,63871,63813,63624,63449,63406
PC,64692,64724,64659,64547,64448,64416,64487,64666,64926,65209,65440,65535,65422,65056,64421,63537,62453,61232,59936,58607,57257,55855,54335,52599,50539,48054,45074,41575,37588,33201,28555,23821,19185,14826,10898,7515,4747,2626,1147,284,0,257,1021,2261,3942,6023,8441,11113,13934,16781,19525,22049,24261,26110,27592,28754,29683,30496,31314,32249,33380,34743,36327,38076,39908,41725,43437,44977,46314,47452,48431,49313,50162,51035,51962,52942,53941,54899,55744,56408,56843,57030,56989,56771,56456,56131,55879,55765,55819,56042,56402,56845,57309,57740,58098,58365,58547,58664,58742,58799,58836,58831,58739,58503,58067,57393,56476,55356,54122,52902,51850,51123,50853,51124,51953,53287,55003,56928,58868,60633,62071,63092,63678,63882,63814,63618,63440,63397
PC,64635,64672,64619,64525,64446,64434,64520,64709,64970,65247,65462,65535,65393,64993,64322,63401,62280,61023,59692,58331,56949,55520,53975,52219,50145,47654,44676,41189,37222,32867,28258,23568,18979,14668,10785,7442,4707,2610,1146,288,0,245,990,2207,3862,5913,8302,10947,13743,16568,19295,21808,24014,25863,27351,28522,29463,30288,31117,32059,33192,34550,36122,37855,39665,41459,43148,44668,45989,47119,48097,48983,49842,50727,51666,52656,53659,54616,55452,56102,56516,56681,56617,56379,56048,55712,55456,55343,55404,55637,56007,56460,56934,57372,57733,58002,58184,58301,58378,58436,58474,58471,58382,58150,57718,57048,56135,55020,53792,52581,51544,50836,50591,50893,51758,53130,54885,56847,58819,60610,62067,63098,63687,63888,63813,63608,63422,63372
PC,64563,64607,64562,64477,64408,64405,64499,64695,64962,65243,65461,65535,65395,64996,64327,63409,62292,61039,59712,58352,56971,55539,53988,52223,50136,47630,44636,41132,37152,32786,28173,23483,18900,14599,10729,7400,4681,2597,1142,288,0,239,976,2179,3820,5858,8234,10868,13654,16473,19196,21706,23911,25758,27243,28412,29351,30172,30999,31940,33072,34432,36006,37742,39557,41354,43047,44569,45892,47022,48000,48885,49743,50628,51567,52557,53562,54518,55355,56003,56415,56576,56506,56261,55922,55580,55318,55202,55262,55496,55871,56331,56812,57257,57626,57901,58087,58207,58287,58345,58383,58380,58292,58060,57629,56961,56049,54934,53705,52493,51451,50738,50486,50781,51638,53004,54754,56715,58687,60481,61944,62984,63582,63793,63729,63535,63357,63314
PC,64769,64804,64745,64639,64545,64515,64583,64754,65000,65264,65469,65535,65390,64989,64319,63400,62281,61026,59695,58332,56949,55516,53968,52209,50133,47640,44663,41176,37212,32858,28252,23563,18975,14663,10778,7433,4698,2600,1137,282,0,252,1007,2233,3897,5958,8355,11006,13805,16632,19360,21873,24078,25927,27414,28585,29526,30352,31182,32125,33259,34619,36193,37927,39740,41536,43228,44751,46075,47208,48187,49072,49930,50811,51746,52730,53728,54678,55510,56155,56568,56731,56667,56430,56099,55764,55509,55397,55459,55693,56066,56524,57005,57450,57822,58101,58294,58420,58506,58570,58613,58613,58525,58294,57864,57196,56288,55178,53958,52754,51723,51019,50774,51072,51929,53289,55029,56976,58932,60709,62156,63181,63767,63968,63898,63699,63518,63474
PC,64622,64664,64614,64522,64444,64431,64517,64704,64965,65243,65459,65535,65398,65004,64340,63427,62312,61060,59731,58368,56982,55542,53984,52212,50120,47611,44616,41112,37134,32771,28160,23471,18889,14587,10716,7386,4665,2581,1129,280,0,249,997,2213,3864,5910,8292,10928,13714,16528,19244,21746,23942,25781,27259,28423,29357,30177,31002,31941,33072,34430,36002,37735,39546,41341,43030,44551,45872,47000,47975,48858,49712,50591,51523,52505,53501,54449,55277,55920,56328,56488,56420,56180,55847,55511,55256,55145,55209,55445,55820,56279,56759,57204,57572,57849,58038,58163,58248,58313,58358,58362,58281,58056,57632,56969,56064,54957,53737,52533,51500,50796,50552,50853,51716,53084,54834,56792,58760,60548,62004,63037,63629,63835,63767,63569,63390,63347
PC,64634,64671,64617,64520,64437,64421,64504,64691,64954,65234,65454,65535,65403,65015,64357,63451,62344,61102,59785,58437,57069,55651,54116,52368,50298,47808,44828,41334,37358,32989,28365,23658,19052,14723,10825,7468,4723,2619,1149,288,0,245,992,2209,3865,5917,8306,10951,13746,16570,19296,21808,24013,25860,27345,28513,29449,30268,31090,32025,33151,34503,36070,37799,39607,41399,43088,44607,45928,47055,48029,48909,49760,50635,51564,52543,53536,54482,55311,55955,56366,56528,56464,56226,55895,55561,55306,55194,55256,55490,55863,56319,56797,57240,57607,57882,58071,58194,58278,58342,58386,58389,58306,58081,57657,56995,56092,54986,53767,52564,51532,50827,50582,50879,51737,53100,54846,56799,58765,60552,62008,63044,63640,63850,63786,63592,63414,63371
PC,64514,64555,64513,64432,64369,64373,64475,64678,64950,65236,65457,65535,65398,65005,64342,63432,62324,61082,59767,58420,57051,55629,54087,52328,50246,47742,44748,41243,37259,32888,28267,23569,18976,14665,10785,7446,4715,2621,1156,294,0,235,969,2172,3814,5854,8233,10869,13659,16480,19204,21715,23920,25766,27251,28420,29358,30181,31009,31952,33088,34451,36031,37772,39592,41396,43094,44622,45950,47085,48066,48954,49813,50698,51636,52625,53626,54580,55413,56059,56469,56627,56556,56310,55970,55626,55363,55244,55301,55531,55901,56355,56831,57272,57638,57910,58096,58216,58296,58355,58393,58389,58298,58063,57626,56950,56030,54906,53669,52449,51403,50686,50434,50730,51592,52963,54720,56687,58666,60466,61933,62976,63576,63786,63720,63523,63341,63293
PC,64527,64573,64532,64452,64387,64389,64488,64688,64958,65240,65460,65535,65396,64999,64332,63417,62303,61054,59731,58376,57000,55572,54025,52263,50180,47677,44685,41184,37206,32842,28229,23538,18954,14649,10775,7440,4714,2621,1158,296,0,233,964,2165,3805,5843,8221,10858,13649,16472,19199,21713,23922,25772,27259,28429,29367,30189,31015,31955,33088,34448,36024,37763,39581,41384,43082,44611,45939,47075,48057,48945,49806,50691,51631,52620,53624,54580,55417,56066,56481,56644,56578,56337,56002,55663,55404,55289,55350,55584,55957,56416,56896,57340,57709,57984,58170,58289,58368,58425,58462,58457,58366,58133,57701,57032,56122,55009,53784,52575,51536,50825,50573,50865,51717,53074,54814,56761,58720,60499,61948,62975,63562,63764,63693,63494,63314,63271
PC,64864,64904,64853,64757,64673,64649,64718,64880,65108,65344,65512,65535,65342,64893,64176,63215,62061,60777,59427,58052,56663,55230,53685,51931,49862,47379,44411,40937,36988,32653,28069,23406,18847,14565,10710,7392,4679,2598,1144,289,0,238,973,2177,3817,5855,8231,10866,13654,16474,19201,21716,23930,25788,27289,28476,29436,30281,31133,32098,33253,34634,36226,37975,39798,41599,43289,44804,46112,47223,48174,49029,49851,50697,51595,52541,53502,54416,55212,55822,56200,56331,56236,55971,55618,55267,55004,54891,54963,55216,55616,56108,56627,57114,57527,57846,58075,58232,58343,58425,58482,58490,58409,58182,57756,57094,56191,55091,53880,52688,51669,50978,50746,51056,51925,53297,55049,57007,58975,60764,62224,63262,63861,64076,64016,63826,63651,63610
PC,64579,64616,64564,64470,64393,64383,64473,64667,64936,65223,65449,65535,65408,65024,64369,63466,62364,61127,59817,58477,57119,55713,54191,52458,50405,47932,44967,41486,37518,33153,28528,23813,19193,14846,10925,7545,4776,2650,1164,292,0,248,1004,2236,3910,5983,8392,11056,13866,16703,19438,21954,24160,26006,27488,28652,29584,30399,31219,32152,33277,34628,36194,37923,39731,41524,43213,44733,46054,47182,48156,49035,49885,50758,51683,52658,53645,54586,55409,56047,56454,56613,56546,56307,55977,55643,55390,55280,55344,55579,55953,56410,56889,57332,57700,57975,58164,58287,58370,58432,58474,58474,58388,58159,57731,57067,56160,55054,53834,52632,51601,50897,50652,50948,51804,53163,54902,56848,58803,60579,62024,63047,63631,63830,63756,63554,63369,63321
PC,64533,64570,64521,64432,64362,64361,64460,64662,64937,65227,65453,65535,65401,65008,64342,63427,62313,61065,59744,58394,57025,55605,54067,52312,50233,47730,44734,41223,37231,32850,28220,23514,18917,14607,10731,7402,4684,2602,1148,293,0,230,952,2139,3762,5782,8143,10766,13548,16366,19093,21611,23826,25683,27177,28352,29295,30119,30947,31888,33022,34384,35963,37705,39527,41332,43032,44561,45889,47022,48000,48884,49741,50625,51564,52554,53559,54516,55354,56002,56413,56572,56499,56251,55910,55566,55306,55192,55258,55499,55881,56348,56834,57282,57649,57919,58098,58208,58276,58323,58352,58342,58249,58016,57586,56919,56008,54894,53665,52450,51405,50688,50433,50726,51584,52953,54709,56678,58661,60465,61937,62985,63589,63803,63739,63542,63359,63310
PC,64555,64596,64548,64461,64389,64384,64479,64676,64946,65230,65454,65535,65403,65014,64355,63449,62345,61106,59796,58456,57097,55689,54165,52427,50367,47886,44913,41423,37449,33080,28453,23740,19125,14786,10874,7505,4747,2632,1154,288,0,250,1006,2237,3909,5981,8390,11053,13866,16706,19445,21967,24179,26032,27521,28693,29634,30458,31287,32231,33365,34727,36302,38039,39854,41650,43341,44862,46182,47308,48280,49159,50010,50887,51819,52802,53800,54753,55588,56238,56654,56820,56757,56520,56188,55851,55592,55475,55531,55758,56123,56571,57040,57472,57827,58090,58264,58373,58441,58489,58517,58506,58411,58175,57744,57077,56172,55066,53850,52650,51621,50918,50673,50968,51822,53177,54912,56853,58803,60574,62014,63032,63612,63808,63732,63528,63344,63296
PC,64490,64537,64500,64424,64366,64375,64479,64683,64956,65240,65459,65535,65397,65003,64340,63431,62325,61085,59770,58422,57050,55624,54075,52309,50218,47705,44704,41194,37208,32838,28222,23530,18947,14645,10774,7443,4719,2628,1163,299,0,228,954,2149,3783,5816,8190,10822,13610,16430,19156,21669,23876,25727,27216,28388,29329,30154,30983,31926,33061,34422,35998,37736,39553,41353,43048,44575,45901,47036,48018,48906,49768,50655,51596,52587,53592,54549,55386,56036,56450,56614,56548,56307,55973,55635,55377,55262,55322,55555,55927,56382,56859,57300,57665,57937,58120,58238,58315,58371,58406,58400,58307,58071,57635,56962,56046,54930,53700,52488,51449,50739,50492,50790,51650,53017,54766,56724,58691,60478,61933,62964,63553,63755,63683,63482,63299,63253
PA66,218,0,613,2011,4123,6848,10063,13621,17362,21116,24724,28045,30969,33433,35424,36978,38179,39148,40026,40956,42067,43456,45178,47236,49587,52141,54781,57367,59763,61843,63509,64693,65366,65535,65231,64512,63442,62089,60515,58769,56888,54896,52806,50628,48372,46052,43696,41343,39046,36870,34887,33171,31788,30794,30225,30090,30371,31021,31967,33117,34365,35606,36742,37696,38414,38877,39097,39112,38986,38790,38597,38468,38443,38535,38728,38982,39236,39422,39471,39331,38967,38373,37569,36597,35516,34392,33284,32242,31297,30458,29717,29052,28434,27836,27241,26645,26058,25505,25016,24621,24339,24175,24109,24100,24088,23996,23749,23275,22526,21478,20143,18566,16824,15014,13245,11627,10253,9191,8477,8109,8047,8219,8525,8851,9079,9095,8805,8140
PA66,250,0,536,1843,3892,6624,9950,13744,17847,22071,26214,30082,33504,36358,38582,40183,41240,41893,42323,42732,43313,44222,45564,47370,49600,52150,54864,57559,60052,62181,63828,64930,65484,65535,65167,64484,63585,62548,61418,60201,58868,57363,55623,53597,51263,48639,45793,42841,39931,37233,34912,33108,31915,31372,31452,32070,33095,34365,35711,36979,38046,38833,39312,39501,39457,39261,39004,38767,38613,38580,38673,38872,39136,39414,39653,39807,39846,39753,39529,39187,38747,38232,37660,37046,36398,35719,35007,34262,33486,32686,31877,31076,30303,29582,28929,28360,27881,27491,27185,26950,26768,26621,26486,26339,26153,25899,25546,25063,24421,23597,22578,21368,19987,18474,16886,15297,13782,12418,11264,10359,9713,9301,9066,8925,8778,8521,8062,7331
PA66,264,0,958,3027,6048,9820,14115,18694,23317,27764,31847,35426,38415,40790,42581,43870,44775,45439,46007,46613,47368,48346,49582,51074,52783,54645,56580,58500,60318,61955,63342,64425,65164,65535,65523,65133,64380,63297,61929,60335,58586,56754,54912,53123,51437,49884,48472,47192,46022,44935,43908,42933,42022,41208,40544,40095,39930,40101,40640,41541,42762,44224,45816,47414,48895,50152,51108,51729,52024,52038,51846,51535,51187,50868,50614,50430,50290,50148,49948,49638,49184,48575,47826,46979,46085,45200,44371,43621,42952,42335,41727,41073,40326,39457,38464,37381,36269,35210,34295,33600,33177,33035,33139,33408,33725,33957,33969,33648,32919,31758,30192,28299,26195,24015,21896,19960,18297,16955,15942,15223,14734,14388,14089,13742,13262,12577,11635,10401
